Attr1_Str_qu,Attr2_OpPr_qu,Attr3_Costamount_norm,Attr4_RdDi_norm,Attr5_BrDi_norm,Attr9_Frctn0,Attr9_Frctn1
0.3330994152577778,0.4597979798666667,-0.43949690906666655,-0.7931917788577778,-0.9102891109511111,0.9999999999999996,3.885780586188048e-16
0.7558479530555555,0.7247474745277778,1.2104577192083332,1.4590041324722218,1.4182725045416669,0.25000000000000017,0.7499999999999998
0.7315789470999999,0.636363636,4.5424043679,2.8456982288000003,2.7673015643000003,0.0,1.0
0.6962242562065217,0.48023715426086955,0.012253622336956524,0.4513186420652174,0.6464056249782609,-1.1102230246251565e-16,1.0
0.50493421059375,0.295454545625,-0.4128150762083332,-0.5298736362395833,-0.38891659354166663,-1.1102230246251565e-16,1.0
0.4663231505664336,0.501589319923077,-0.25576878231468525,0.21507567415384599,0.1962918522657342,0.9999999999999997,3.3306690738754696e-16
